"key1","key2","name1","type1","name2","type2","guide","example_d0","example_p12"
53,72,"Moz-1","experimental","Setd2-2","experimental","53_72",51,1
54,72,"Moz-2","experimental","Setd2-2","experimental","54_72",25,0
55,72,"Moz-3","experimental","Setd2-2","experimental","55_72",23,0
56,72,"Ncoa2-1","experimental","Setd2-2","experimental","56_72",33,0
57,72,"Ncoa2-2","experimental","Setd2-2","experimental","57_72",9,1
58,72,"Ncoa2-3","experimental","Setd2-2","experimental","58_72",0,0
59,72,"Ncoa3-1","experimental","Setd2-2","experimental","59_72",21,0
60,72,"Ncoa3-2","experimental","Setd2-2","experimental","60_72",36,1
61,72,"Ncoa3-3","experimental","Setd2-2","experimental","61_72",13,0
62,72,"Nmu-1","negative","Setd2-2","experimental","62_72",30,1
63,72,"Nmu-2","negative","Setd2-2","experimental","63_72",15,0
64,72,"Opn4-1","negative","Setd2-2","experimental","64_72",25,2
65,72,"Opn4-2","negative","Setd2-2","experimental","65_72",34,1
66,72,"Rosa21-1","negative","Setd2-2","experimental","66_72",5,1
67,72,"Rosa26-2","negative","Setd2-2","experimental","67_72",30,1
68,72,"Rpa3-1","positive","Setd2-2","experimental","68_72",25,0
69,72,"Rpa3-2","positive","Setd2-2","experimental","69_72",28,0
70,72,"Rpa3-3","positive","Setd2-2","experimental","70_72",32,0
71,72,"Setd2-1","experimental","Setd2-2","experimental","71_72",27,0
72,72,"Setd2-2","experimental","Setd2-2","experimental","72_72",29,0
73,72,"Setd2-3","experimental","Setd2-2","experimental","73_72",39,2
74,72,"Setd5-1","experimental","Setd2-2","experimental","74_72",37,0
75,72,"Setd5-2","experimental","Setd2-2","experimental","75_72",20,0
76,72,"Setd5-3","experimental","Setd2-2","experimental","76_72",26,0
77,72,"Sirt1-1","experimental","Setd2-2","experimental","77_72",35,5
78,72,"Sirt1-2","experimental","Setd2-2","experimental","78_72",33,1
79,72,"Sirt1-3","experimental","Setd2-2","experimental","79_72",46,2
80,72,"Suv39h1-1","experimental","Setd2-2","experimental","80_72",23,0
81,72,"Suv39h1-2","experimental","Setd2-2","experimental","81_72",22,0
82,72,"Suv39h1-3","experimental","Setd2-2","experimental","82_72",24,0
83,72,"Suv420h1-1","experimental","Setd2-2","experimental","83_72",20,0
84,72,"Suv420h1-2","experimental","Setd2-2","experimental","84_72",39,0
85,72,"Suv420h1-3","experimental","Setd2-2","experimental","85_72",18,0
86,72,"Trim28-1","experimental","Setd2-2","experimental","86_72",13,0
87,72,"Trim28-2","experimental","Setd2-2","experimental","87_72",23,0
88,72,"Trim28-3","experimental","Setd2-2","experimental","88_72",15,0
89,72,"Whsc1-1","experimental","Setd2-2","experimental","89_72",11,0
90,72,"Whsc1-2","experimental","Setd2-2","experimental","90_72",23,2
91,72,"Whsc1-3","experimental","Setd2-2","experimental","91_72",21,2
1,73,"Ano9-1","negative","Setd2-3","experimental","1_73",30,1
2,73,"Ano9-2","negative","Setd2-3","experimental","2_73",12,0
3,73,"Bace-1","negative","Setd2-3","experimental","3_73",0,0
4,73,"Bace-2","negative","Setd2-3","experimental","4_73",21,0
5,73,"Brd1-1","experimental","Setd2-3","experimental","5_73",31,0
6,73,"Brd1-2","experimental","Setd2-3","experimental","6_73",28,0
7,73,"Brd1-3","experimental","Setd2-3","experimental","7_73",37,1
8,73,"Brd2-1","experimental","Setd2-3","experimental","8_73",27,1
9,73,"Brd2-2","experimental","Setd2-3","experimental","9_73",33,0
10,73,"Brd2-3","experimental","Setd2-3","experimental","10_73",28,0
11,73,"Brd4-1","positive","Setd2-3","experimental","11_73",36,0
12,73,"Brd4-2","positive","Setd2-3","experimental","12_73",25,0
13,73,"Brd4-3","positive","Setd2-3","experimental","13_73",0,0
14,73,"Brd8-1","experimental","Setd2-3","experimental","14_73",43,1
15,73,"Brd8-2","experimental","Setd2-3","experimental","15_73",40,0
16,73,"Brd8-3","experimental","Setd2-3","experimental","16_73",22,10
17,73,"Brd9-1","experimental","Setd2-3","experimental","17_73",36,8
18,73,"Brd9-2","experimental","Setd2-3","experimental","18_73",37,0
19,73,"Brd9-3","experimental","Setd2-3","experimental","19_73",31,0
20,73,"Brpf1-1","experimental","Setd2-3","experimental","20_73",37,0
21,73,"Brpf1-2","experimental","Setd2-3","experimental","21_73",26,2
22,73,"Brpf1-3","experimental","Setd2-3","experimental","22_73",25,1
23,73,"Dcc-1","negative","Setd2-3","experimental","23_73",32,0
24,73,"Dcc-2","negative","Setd2-3","experimental","24_73",43,0
25,73,"Ehmt1-1","experimental","Setd2-3","experimental","25_73",28,0
26,73,"Ehmt1-2","experimental","Setd2-3","experimental","26_73",10,0
27,73,"Ehmt1-3","experimental","Setd2-3","experimental","27_73",19,0
28,73,"Ehmt2-1","experimental","Setd2-3","experimental","28_73",32,0
29,73,"Ehmt2-2","experimental","Setd2-3","experimental","29_73",18,0
30,73,"Ehmt2-3","experimental","Setd2-3","experimental","30_73",21,0
31,73,"Esrrb-1","negative","Setd2-3","experimental","31_73",29,0
32,73,"Esrrb-2","negative","Setd2-3","experimental","32_73",42,2
33,73,"Fev-1","negative","Setd2-3","experimental","33_73",23,1
34,73,"Fev-2","negative","Setd2-3","experimental","34_73",32,3
35,73,"Irx1-1","negative","Setd2-3","experimental","35_73",13,0
36,73,"Irx1-2","negative","Setd2-3","experimental","36_73",23,0
37,73,"Htr2c-1","negative","Setd2-3","experimental","37_73",29,0
38,73,"Htr2c-2","negative","Setd2-3","experimental","38_73",16,0
39,73,"Jarid2-1","experimental","Setd2-3","experimental","39_73",30,2
40,73,"Jarid2-2","experimental","Setd2-3","experimental","40_73",38,2
41,73,"Jarid2-3","experimental","Setd2-3","experimental","41_73",18,1
42,73,"Jmjd6-1","experimental","Setd2-3","experimental","42_73",13,0
43,73,"Jmjd6-2","experimental","Setd2-3","experimental","43_73",27,0
44,73,"Jmjd6-3","experimental","Setd2-3","experimental","44_73",30,1
45,73,"Kdm2a-1","experimental","Setd2-3","experimental","45_73",35,3
46,73,"Kdm2a-2","experimental","Setd2-3","experimental","46_73",32,3
47,73,"Kdm2a-3","experimental","Setd2-3","experimental","47_73",31,4
48,73,"Kdm4a-1","experimental","Setd2-3","experimental","48_73",50,0
49,73,"Kdm4a-2","experimental","Setd2-3","experimental","49_73",18,1
50,73,"Kdm4a-3","experimental","Setd2-3","experimental","50_73",30,0
51,73,"Lama1-1","negative","Setd2-3","experimental","51_73",19,0
52,73,"Lama1-2","negative","Setd2-3","experimental","52_73",31,0
53,73,"Moz-1","experimental","Setd2-3","experimental","53_73",52,3
54,73,"Moz-2","experimental","Setd2-3","experimental","54_73",29,1
55,73,"Moz-3","experimental","Setd2-3","experimental","55_73",34,2
56,73,"Ncoa2-1","experimental","Setd2-3","experimental","56_73",44,0
57,73,"Ncoa2-2","experimental","Setd2-3","experimental","57_73",28,0
58,73,"Ncoa2-3","experimental","Setd2-3","experimental","58_73",0,0
59,73,"Ncoa3-1","experimental","Setd2-3","experimental","59_73",47,0
60,73,"Ncoa3-2","experimental","Setd2-3","experimental","60_73",46,1
61,73,"Ncoa3-3","experimental","Setd2-3","experimental","61_73",14,0
62,73,"Nmu-1","negative","Setd2-3","experimental","62_73",36,0
63,73,"Nmu-2","negative","Setd2-3","experimental","63_73",27,5
64,73,"Opn4-1","negative","Setd2-3","experimental","64_73",32,0
65,73,"Opn4-2","negative","Setd2-3","experimental","65_73",45,3
66,73,"Rosa21-1","negative","Setd2-3","experimental","66_73",28,1
67,73,"Rosa26-2","negative","Setd2-3","experimental","67_73",46,5
68,73,"Rpa3-1","positive","Setd2-3","experimental","68_73",32,0
69,73,"Rpa3-2","positive","Setd2-3","experimental","69_73",63,0
70,73,"Rpa3-3","positive","Setd2-3","experimental","70_73",42,0
71,73,"Setd2-1","experimental","Setd2-3","experimental","71_73",35,1
72,73,"Setd2-2","experimental","Setd2-3","experimental","72_73",39,1
73,73,"Setd2-3","experimental","Setd2-3","experimental","73_73",36,0
74,73,"Setd5-1","experimental","Setd2-3","experimental","74_73",44,0
75,73,"Setd5-2","experimental","Setd2-3","experimental","75_73",26,0
76,73,"Setd5-3","experimental","Setd2-3","experimental","76_73",30,0
77,73,"Sirt1-1","experimental","Setd2-3","experimental","77_73",58,1
78,73,"Sirt1-2","experimental","Setd2-3","experimental","78_73",38,3
79,73,"Sirt1-3","experimental","Setd2-3","experimental","79_73",54,0
80,73,"Suv39h1-1","experimental","Setd2-3","experimental","80_73",33,0
81,73,"Suv39h1-2","experimental","Setd2-3","experimental","81_73",34,1
82,73,"Suv39h1-3","experimental","Setd2-3","experimental","82_73",33,1
83,73,"Suv420h1-1","experimental","Setd2-3","experimental","83_73",32,1
84,73,"Suv420h1-2","experimental","Setd2-3","experimental","84_73",35,2
85,73,"Suv420h1-3","experimental","Setd2-3","experimental","85_73",18,0
86,73,"Trim28-1","experimental","Setd2-3","experimental","86_73",5,0
87,73,"Trim28-2","experimental","Setd2-3","experimental","87_73",11,0
88,73,"Trim28-3","experimental","Setd2-3","experimental","88_73",19,1
89,73,"Whsc1-1","experimental","Setd2-3","experimental","89_73",20,0
90,73,"Whsc1-2","experimental","Setd2-3","experimental","90_73",32,0
91,73,"Whsc1-3","experimental","Setd2-3","experimental","91_73",20,0
1,74,"Ano9-1","negative","Setd5-1","experimental","1_74",21,0
2,74,"Ano9-2","negative","Setd5-1","experimental","2_74",9,0
3,74,"Bace-1","negative","Setd5-1","experimental","3_74",1,0
4,74,"Bace-2","negative","Setd5-1","experimental","4_74",13,2
5,74,"Brd1-1","experimental","Setd5-1","experimental","5_74",24,1
6,74,"Brd1-2","experimental","Setd5-1","experimental","6_74",25,3
7,74,"Brd1-3","experimental","Setd5-1","experimental","7_74",30,0
8,74,"Brd2-1","experimental","Setd5-1","experimental","8_74",43,0
9,74,"Brd2-2","experimental","Setd5-1","experimental","9_74",16,0
10,74,"Brd2-3","experimental","Setd5-1","experimental","10_74",36,0
11,74,"Brd4-1","positive","Setd5-1","experimental","11_74",20,0
12,74,"Brd4-2","positive","Setd5-1","experimental","12_74",28,0
13,74,"Brd4-3","positive","Setd5-1","experimental","13_74",0,0
14,74,"Brd8-1","experimental","Setd5-1","experimental","14_74",28,0
15,74,"Brd8-2","experimental","Setd5-1","experimental","15_74",21,0
16,74,"Brd8-3","experimental","Setd5-1","experimental","16_74",34,10
17,74,"Brd9-1","experimental","Setd5-1","experimental","17_74",25,5
18,74,"Brd9-2","experimental","Setd5-1","experimental","18_74",28,1
19,74,"Brd9-3","experimental","Setd5-1","experimental","19_74",17,0
20,74,"Brpf1-1","experimental","Setd5-1","experimental","20_74",23,2
21,74,"Brpf1-2","experimental","Setd5-1","experimental","21_74",15,1
22,74,"Brpf1-3","experimental","Setd5-1","experimental","22_74",32,4
23,74,"Dcc-1","negative","Setd5-1","experimental","23_74",24,1
24,74,"Dcc-2","negative","Setd5-1","experimental","24_74",34,1
25,74,"Ehmt1-1","experimental","Setd5-1","experimental","25_74",24,2
26,74,"Ehmt1-2","experimental","Setd5-1","experimental","26_74",12,0
27,74,"Ehmt1-3","experimental","Setd5-1","experimental","27_74",14,0
28,74,"Ehmt2-1","experimental","Setd5-1","experimental","28_74",27,0
29,74,"Ehmt2-2","experimental","Setd5-1","experimental","29_74",19,0
30,74,"Ehmt2-3","experimental","Setd5-1","experimental","30_74",15,0
31,74,"Esrrb-1","negative","Setd5-1","experimental","31_74",18,0
32,74,"Esrrb-2","negative","Setd5-1","experimental","32_74",30,1
33,74,"Fev-1","negative","Setd5-1","experimental","33_74",20,0
34,74,"Fev-2","negative","Setd5-1","experimental","34_74",44,5
35,74,"Irx1-1","negative","Setd5-1","experimental","35_74",15,0
36,74,"Irx1-2","negative","Setd5-1","experimental","36_74",7,5
37,74,"Htr2c-1","negative","Setd5-1","experimental","37_74",24,0
38,74,"Htr2c-2","negative","Setd5-1","experimental","38_74",16,2
39,74,"Jarid2-1","experimental","Setd5-1","experimental","39_74",12,1
40,74,"Jarid2-2","experimental","Setd5-1","experimental","40_74",20,7
41,74,"Jarid2-3","experimental","Setd5-1","experimental","41_74",24,1
42,74,"Jmjd6-1","experimental","Setd5-1","experimental","42_74",22,0
43,74,"Jmjd6-2","experimental","Setd5-1","experimental","43_74",26,17
44,74,"Jmjd6-3","experimental","Setd5-1","experimental","44_74",15,0
45,74,"Kdm2a-1","experimental","Setd5-1","experimental","45_74",35,4
46,74,"Kdm2a-2","experimental","Setd5-1","experimental","46_74",29,0
47,74,"Kdm2a-3","experimental","Setd5-1","experimental","47_74",27,8
48,74,"Kdm4a-1","experimental","Setd5-1","experimental","48_74",43,4
49,74,"Kdm4a-2","experimental","Setd5-1","experimental","49_74",21,0
50,74,"Kdm4a-3","experimental","Setd5-1","experimental","50_74",41,2
51,74,"Lama1-1","negative","Setd5-1","experimental","51_74",24,4
52,74,"Lama1-2","negative","Setd5-1","experimental","52_74",36,3
53,74,"Moz-1","experimental","Setd5-1","experimental","53_74",37,1
54,74,"Moz-2","experimental","Setd5-1","experimental","54_74",19,0
55,74,"Moz-3","experimental","Setd5-1","experimental","55_74",21,0
56,74,"Ncoa2-1","experimental","Setd5-1","experimental","56_74",29,2
57,74,"Ncoa2-2","experimental","Setd5-1","experimental","57_74",22,0
58,74,"Ncoa2-3","experimental","Setd5-1","experimental","58_74",0,0
59,74,"Ncoa3-1","experimental","Setd5-1","experimental","59_74",26,2
60,74,"Ncoa3-2","experimental","Setd5-1","experimental","60_74",32,9
61,74,"Ncoa3-3","experimental","Setd5-1","experimental","61_74",13,0
62,74,"Nmu-1","negative","Setd5-1","experimental","62_74",34,3
63,74,"Nmu-2","negative","Setd5-1","experimental","63_74",22,1
64,74,"Opn4-1","negative","Setd5-1","experimental","64_74",34,0
65,74,"Opn4-2","negative","Setd5-1","experimental","65_74",28,5
66,74,"Rosa21-1","negative","Setd5-1","experimental","66_74",10,0
67,74,"Rosa26-2","negative","Setd5-1","experimental","67_74",30,5
68,74,"Rpa3-1","positive","Setd5-1","experimental","68_74",25,1
69,74,"Rpa3-2","positive","Setd5-1","experimental","69_74",23,0
70,74,"Rpa3-3","positive","Setd5-1","experimental","70_74",38,0
71,74,"Setd2-1","experimental","Setd5-1","experimental","71_74",21,1
72,74,"Setd2-2","experimental","Setd5-1","experimental","72_74",31,0
73,74,"Setd2-3","experimental","Setd5-1","experimental","73_74",32,0
74,74,"Setd5-1","experimental","Setd5-1","experimental","74_74",20,0
75,74,"Setd5-2","experimental","Setd5-1","experimental","75_74",16,0
76,74,"Setd5-3","experimental","Setd5-1","experimental","76_74",31,2
77,74,"Sirt1-1","experimental","Setd5-1","experimental","77_74",43,2
78,74,"Sirt1-2","experimental","Setd5-1","experimental","78_74",37,2
79,74,"Sirt1-3","experimental","Setd5-1","experimental","79_74",33,1
80,74,"Suv39h1-1","experimental","Setd5-1","experimental","80_74",27,0
81,74,"Suv39h1-2","experimental","Setd5-1","experimental","81_74",17,0
82,74,"Suv39h1-3","experimental","Setd5-1","experimental","82_74",19,0
83,74,"Suv420h1-1","experimental","Setd5-1","experimental","83_74",29,0
84,74,"Suv420h1-2","experimental","Setd5-1","experimental","84_74",42,0
85,74,"Suv420h1-3","experimental","Setd5-1","experimental","85_74",16,1
86,74,"Trim28-1","experimental","Setd5-1","experimental","86_74",16,1
87,74,"Trim28-2","experimental","Setd5-1","experimental","87_74",16,1
88,74,"Trim28-3","experimental","Setd5-1","experimental","88_74",15,0
89,74,"Whsc1-1","experimental","Setd5-1","experimental","89_74",17,0
90,74,"Whsc1-2","experimental","Setd5-1","experimental","90_74",30,0
91,74,"Whsc1-3","experimental","Setd5-1","experimental","91_74",20,3
1,75,"Ano9-1","negative","Setd5-2","experimental","1_75",24,6
2,75,"Ano9-2","negative","Setd5-2","experimental","2_75",6,0
3,75,"Bace-1","negative","Setd5-2","experimental","3_75",0,0
4,75,"Bace-2","negative","Setd5-2","experimental","4_75",9,1
5,75,"Brd1-1","experimental","Setd5-2","experimental","5_75",22,1
6,75,"Brd1-2","experimental","Setd5-2","experimental","6_75",22,0
7,75,"Brd1-3","experimental","Setd5-2","experimental","7_75",22,1
8,75,"Brd2-1","experimental","Setd5-2","experimental","8_75",33,0
9,75,"Brd2-2","experimental","Setd5-2","experimental","9_75",22,0
10,75,"Brd2-3","experimental","Setd5-2","experimental","10_75",34,0
11,75,"Brd4-1","positive","Setd5-2","experimental","11_75",15,0
12,75,"Brd4-2","positive","Setd5-2","experimental","12_75",21,0
13,75,"Brd4-3","positive","Setd5-2","experimental","13_75",0,0
14,75,"Brd8-1","experimental","Setd5-2","experimental","14_75",27,1
15,75,"Brd8-2","experimental","Setd5-2","experimental","15_75",24,0
16,75,"Brd8-3","experimental","Setd5-2","experimental","16_75",31,2
17,75,"Brd9-1","experimental","Setd5-2","experimental","17_75",55,3
18,75,"Brd9-2","experimental","Setd5-2","experimental","18_75",37,0
19,75,"Brd9-3","experimental","Setd5-2","experimental","19_75",21,1
20,75,"Brpf1-1","experimental","Setd5-2","experimental","20_75",25,3
21,75,"Brpf1-2","experimental","Setd5-2","experimental","21_75",18,1
22,75,"Brpf1-3","experimental","Setd5-2","experimental","22_75",26,0
23,75,"Dcc-1","negative","Setd5-2","experimental","23_75",15,1
24,75,"Dcc-2","negative","Setd5-2","experimental","24_75",42,0
25,75,"Ehmt1-1","experimental","Setd5-2","experimental","25_75",19,0
26,75,"Ehmt1-2","experimental","Setd5-2","experimental","26_75",9,1
27,75,"Ehmt1-3","experimental","Setd5-2","experimental","27_75",26,0
28,75,"Ehmt2-1","experimental","Setd5-2","experimental","28_75",27,0
29,75,"Ehmt2-2","experimental","Setd5-2","experimental","29_75",8,0
30,75,"Ehmt2-3","experimental","Setd5-2","experimental","30_75",9,0
31,75,"Esrrb-1","negative","Setd5-2","experimental","31_75",13,3
32,75,"Esrrb-2","negative","Setd5-2","experimental","32_75",21,0
33,75,"Fev-1","negative","Setd5-2","experimental","33_75",22,1
34,75,"Fev-2","negative","Setd5-2","experimental","34_75",22,2
35,75,"Irx1-1","negative","Setd5-2","experimental","35_75",16,0
36,75,"Irx1-2","negative","Setd5-2","experimental","36_75",13,3
37,75,"Htr2c-1","negative","Setd5-2","experimental","37_75",13,3
38,75,"Htr2c-2","negative","Setd5-2","experimental","38_75",11,0
39,75,"Jarid2-1","experimental","Setd5-2","experimental","39_75",18,0
40,75,"Jarid2-2","experimental","Setd5-2","experimental","40_75",31,5
41,75,"Jarid2-3","experimental","Setd5-2","experimental","41_75",17,1
42,75,"Jmjd6-1","experimental","Setd5-2","experimental","42_75",8,2
43,75,"Jmjd6-2","experimental","Setd5-2","experimental","43_75",24,5
44,75,"Jmjd6-3","experimental","Setd5-2","experimental","44_75",21,8
45,75,"Kdm2a-1","experimental","Setd5-2","experimental","45_75",33,3
46,75,"Kdm2a-2","experimental","Setd5-2","experimental","46_75",19,0
47,75,"Kdm2a-3","experimental","Setd5-2","experimental","47_75",22,0
48,75,"Kdm4a-1","experimental","Setd5-2","experimental","48_75",27,1
49,75,"Kdm4a-2","experimental","Setd5-2","experimental","49_75",19,4
50,75,"Kdm4a-3","experimental","Setd5-2","experimental","50_75",28,4
51,75,"Lama1-1","negative","Setd5-2","experimental","51_75",27,2
52,75,"Lama1-2","negative","Setd5-2","experimental","52_75",27,0
53,75,"Moz-1","experimental","Setd5-2","experimental","53_75",42,0
54,75,"Moz-2","experimental","Setd5-2","experimental","54_75",14,0
55,75,"Moz-3","experimental","Setd5-2","experimental","55_75",26,1
56,75,"Ncoa2-1","experimental","Setd5-2","experimental","56_75",29,0
57,75,"Ncoa2-2","experimental","Setd5-2","experimental","57_75",19,0
58,75,"Ncoa2-3","experimental","Setd5-2","experimental","58_75",0,0
59,75,"Ncoa3-1","experimental","Setd5-2","experimental","59_75",28,3
60,75,"Ncoa3-2","experimental","Setd5-2","experimental","60_75",41,2
61,75,"Ncoa3-3","experimental","Setd5-2","experimental","61_75",8,0
62,75,"Nmu-1","negative","Setd5-2","experimental","62_75",22,1
63,75,"Nmu-2","negative","Setd5-2","experimental","63_75",25,2
64,75,"Opn4-1","negative","Setd5-2","experimental","64_75",31,0
65,75,"Opn4-2","negative","Setd5-2","experimental","65_75",23,0
66,75,"Rosa21-1","negative","Setd5-2","experimental","66_75",15,2
67,75,"Rosa26-2","negative","Setd5-2","experimental","67_75",25,2
68,75,"Rpa3-1","positive","Setd5-2","experimental","68_75",27,0
69,75,"Rpa3-2","positive","Setd5-2","experimental","69_75",17,0
70,75,"Rpa3-3","positive","Setd5-2","experimental","70_75",36,0
71,75,"Setd2-1","experimental","Setd5-2","experimental","71_75",24,0
72,75,"Setd2-2","experimental","Setd5-2","experimental","72_75",29,0
73,75,"Setd2-3","experimental","Setd5-2","experimental","73_75",44,0
74,75,"Setd5-1","experimental","Setd5-2","experimental","74_75",41,0
